107	3020	LOSE	0.0	13 	 1%
108	3063	LOSE	0.0	35 	 1%
109	3080	LOSE	0.0	17 	 1%
110	3116	LOSE	0.0	31 	 1%
111	3135	LOSE	0.0	17 	 1%
112	3171	LOSE	0.0	27 	 1%
113	3208	LOSE	0.0	31 	 1%
114	3241	LOSE	0.0	27 	 1%
115	3279	LOSE	0.0	29 	 1%
116	3319	LOSE	0.0	31 	 1%
117	3361	LOSE	0.0	33 	 1%
118	3391	LOSE	0.0	25 	 1%
119	3421	LOSE	0.0	25 	 1%
120	3436	LOSE	0.0	13 	 1%
121	3467	LOSE	0.0	25 	 1%
122	3505	LOSE	0.0	29 	 1%
123	3522	LOSE	0.0	15 	 1%
124	3549	LOSE	0.0	21 	 1%
125	3573	LOSE	0.0	19 	 1%
126	3607	LOSE	0.0	29 	 1%
127	3628	LOSE	0.0	17 	 1%
128	3651	LOSE	0.0	19 	 1%
129	3689	LOSE	0.0	27 	 1%
130	3713	LOSE	0.0	21 	 1%
131	3757	LOSE	0.0	37 	 1%
132	3820	LOSE	0.0	47 	 1%
133	3842	LOSE	0.0	19 	 1%
134	3866	LOSE	0.0	21 	 1%
135	3894	LOSE	0.0	25 	 1%
136	3937	LOSE	0.0	31 	 1%
137	3963	LOSE	0.0	21 	 1%
138	3994	LOSE	0.0	25 	 1%
139	4023	LOSE	0.0	23 	 1%
140	4041	LOSE	0.0	17 	 1%
141	4065	LOSE	0.0	23 	 1%
142	4084	LOSE	0.0	17 	 1%
143	4113	LOSE	0.0	23 	 1%
144	4136	LOSE	0.0	21 	 1%
145	4176	LOSE	0.0	28 	 1%
146	4200	LOSE	0.0	19 	 1%
147	4221	LOSE	0.0	17 	 1%
148	4238	LOSE	0.0	15 	 1%
149	4253	LOSE	0.0	15 	 1%
150	4289	LOSE	0.0	29 	 1%
151	4354	WIN	1.0	45 	 2%
152	4403	LOSE	0.0	33 	 1%
153	4427	LOSE	0.0	21 	 1%
154	4473	LOSE	0.0	37 	 1%
155	4506	LOSE	0.0	27 	 1%
156	4529	LOSE	0.0	19 	 1%
157	4554	LOSE	0.0	21 	 1%
158	4572	LOSE	0.0	17 	 1%
159	4597	LOSE	0.0	22 	 1%
160	4617	LOSE	0.0	19 	 1%
161	4634	LOSE	0.0	15 	 1%
162	4661	LOSE	0.0	21 	 1%
163	4686	LOSE	0.0	21 	 1%
164	4711	LOSE	0.0	23 	 1%
165	4736	LOSE	0.0	21 	 1%
166	4765	LOSE	0.0	23 	 1%
167	4787	LOSE	0.0	19 	 1%
168	4804	LOSE	0.0	15 	 1%
169	4838	LOSE	0.0	31 	 1%
170	4861	LOSE	0.0	19 	 1%
171	4889	LOSE	0.0	25 	 1%
172	4916	LOSE	0.0	23 	 1%
173	4960	LOSE	0.0	37 	 1%
174	4982	LOSE	0.0	19 	 1%
175	5016	LOSE	0.0	27 	 1%
176	5038	LOSE	0.0	19 	 1%
177	5068	LOSE	0.0	25 	 1%
178	5086	LOSE	0.0	17 	 1%
179	5111	LOSE	0.0	21 	 1%
180	5136	LOSE	0.0	21 	 1%
181	5159	LOSE	0.0	19 	 1%
182	5184	LOSE	0.0	23 	 1%
183	5221	LOSE	0.0	29 	 1%
184	5242	LOSE	0.0	17 	 1%
185	5268	LOSE	0.0	21 	 1%
186	5299	LOSE	0.0	23 	 1%
187	5323	LOSE	0.0	21 	 1%
188	5351	LOSE	0.0	23 	 1%
189	5373	LOSE	0.0	19 	 1%
190	5393	LOSE	0.0	19 	 1%
191	5417	LOSE	0.0	19 	 1%
192	5440	LOSE	0.0	19 	 1%
193	5463	LOSE	0.0	19 	 1%
194	5492	LOSE	0.0	21 	 1%
195	5507	LOSE	0.0	13 	 1%
196	5524	LOSE	0.0	15 	 1%
197	5538	LOSE	0.0	13 	 1%
198	5585	LOSE	0.0	37 	 1%
199	5612	LOSE	0.0	21 	 1%
200	5642	LOSE	0.0	25 	 1%
201	5690	WIN	1.0	34 	 2%
202	5706	LOSE	0.0	15 	 2%
203	5742	LOSE	0.0	27 	 2%
204	5767	LOSE	0.0	21 	 2%
205	5789	LOSE	0.0	19 	 2%
206	5822	LOSE	0.0	25 	 2%
207	5852	LOSE	0.0	23 	 2%
208	5870	LOSE	0.0	15 	 2%
209	5886	LOSE	0.0	15 	 2%
210	5926	LOSE	0.0	29 	 2%
211	5959	LOSE	0.0	25 	 2%
212	5990	LOSE	0.0	24 	 2%
213	6013	LOSE	0.0	19 	 2%
214	6040	LOSE	0.0	21 	 2%
215	6064	LOSE	0.0	19 	 2%
216	6087	LOSE	0.0	19 	 2%
217	6128	LOSE	0.0	33 	 2%
218	6144	LOSE	0.0	15 	 2%
219	6198	LOSE	0.0	37 	 2%
220	6213	LOSE	0.0	15 	 2%
221	6247	LOSE	0.0	27 	 2%
222	6266	LOSE	0.0	15 	 2%
223	6301	LOSE	0.0	27 	 2%
224	6355	LOSE	0.0	39 	 2%
225	6392	LOSE	0.0	31 	 2%
226	6419	LOSE	0.0	21 	 2%
227	6448	LOSE	0.0	25 	 2%
228	6475	LOSE	0.0	25 	 2%
229	6500	LOSE	0.0	21 	 2%
230	6518	LOSE	0.0	15 	 2%
231	6553	LOSE	0.0	25 	 2%
232	6582	LOSE	0.0	23 	 2%
233	6595	LOSE	0.0	13 	 2%
234	6623	LOSE	0.0	23 	 2%
235	6662	LOSE	0.0	27 	 2%
236	6709	LOSE	0.0	39 	 2%
237	6749	LOSE	0.0	31 	 2%
238	6786	LOSE	0.0	29 	 2%
239	6804	LOSE	0.0	17 	 2%
240	6823	LOSE	0.0	17 	 2%
241	6844	LOSE	0.0	19 	 2%
242	6874	LOSE	0.0	25 	 2%
243	6898	LOSE	0.0	23 	 2%
244	6919	LOSE	0.0	19 	 2%
245	6939	LOSE	0.0	17 	 2%
246	6965	LOSE	0.0	21 	 2%
247	6989	LOSE	0.0	17 	 2%
248	7007	LOSE	0.0	15 	 2%
249	7023	LOSE	0.0	15 	 2%
250	7040	LOSE	0.0	15 	 1%
251	7061	LOSE	0.0	17 	 1%
252	7087	LOSE	0.0	21 	 1%
253	7110	LOSE	0.0	21 	 1%
254	7133	LOSE	0.0	19 	 1%
255	7177	LOSE	0.0	33 	 1%
256	7202	LOSE	0.0	21 	 1%
257	7235	LOSE	0.0	27 	 1%
258	7261	LOSE	0.0	23 	 1%
259	7277	LOSE	0.0	15 	 1%
260	7299	LOSE	0.0	21 	 1%
261	7318	LOSE	0.0	15 	 1%
262	7353	LOSE	0.0	29 	 1%
263	7384	LOSE	0.0	23 	 1%
264	7410	LOSE	0.0	21 	 1%
265	7429	LOSE	0.0	17 	 1%
266	7448	LOSE	0.0	17 	 1%
267	7471	LOSE	0.0	17 	 1%
268	7498	LOSE	0.0	23 	 1%
269	7529	LOSE	0.0	23 	 1%
270	7553	LOSE	0.0	17 	 1%
271	7572	LOSE	0.0	19 	 1%
272	7596	LOSE	0.0	21 	 1%
273	7631	LOSE	0.0	29 	 1%
274	7667	LOSE	0.0	27 	 1%
275	7698	LOSE	0.0	25 	 1%
276	7717	LOSE	0.0	17 	 1%
277	7742	LOSE	0.0	21 	 1%
278	7768	LOSE	0.0	19 	 1%
279	7788	LOSE	0.0	19 	 1%
280	7812	LOSE	0.0	21 	 1%
281	7832	LOSE	0.0	19 	 1%
282	7859	LOSE	0.0	23 	 1%
283	7902	LOSE	0.0	29 	 1%
284	7930	LOSE	0.0	21 	 1%
285	7951	LOSE	0.0	19 	 1%
286	7973	LOSE	0.0	21 	 1%
287	8007	LOSE	0.0	27 	 1%
288	8039	LOSE	0.0	25 	 1%
289	8052	LOSE	0.0	13 	 1%
290	8097	LOSE	0.0	35 	 1%
291	8130	LOSE	0.0	27 	 1%
292	8149	LOSE	0.0	17 	 1%
293	8171	LOSE	0.0	19 	 1%
294	8199	LOSE	0.0	23 	 1%
295	8241	LOSE	0.0	35 	 1%
296	8270	LOSE	0.0	25 	 1%
297	8305	LOSE	0.0	27 	 1%
298	8339	LOSE	0.0	27 	 1%
299	8369	LOSE	0.0	25 	 1%
300	8382	LOSE	0.0	13 	 0%
301	8412	LOSE	0.0	25 	 0%
302	8460	LOSE	0.0	35 	 0%
303	8498	LOSE	0.0	28 	 0%
304	8526	LOSE	0.0	23 	 0%
305	8543	LOSE	0.0	17 	 0%
306	8562	LOSE	0.0	15 	 0%
307	8578	LOSE	0.0	15 	 0%
308	8604	LOSE	0.0	23 	 0%
309	8630	LOSE	0.0	21 	 0%
310	8662	LOSE	0.0	25 	 0%
311	8689	LOSE	0.0	25 	 0%
312	8715	LOSE	0.0	22 	 0%
313	8734	LOSE	0.0	17 	 0%
314	8765	LOSE	0.0	25 	 0%
315	8802	LOSE	0.0	29 	 0%
316	8819	LOSE	0.0	15 	 0%
317	8835	LOSE	0.0	15 	 0%
318	8870	LOSE	0.0	29 	 0%
319	8912	LOSE	0.0	29 	 0%
320	8964	LOSE	0.0	35 	 0%
321	8981	LOSE	0.0	15 	 0%
322	9032	LOSE	0.0	37 	 0%
323	9061	LOSE	0.0	25 	 0%
324	9084	LOSE	0.0	19 	 0%
325	9114	LOSE	0.0	25 	 0%
326	9159	LOSE	0.0	33 	 0%
327	9189	LOSE	0.0	23 	 0%
328	9232	LOSE	0.0	35 	 0%
329	9265	LOSE	0.0	27 	 0%
330	9286	LOSE	0.0	19 	 0%
331	9303	LOSE	0.0	15 	 0%
332	9331	LOSE	0.0	25 	 0%
333	9361	LOSE	0.0	25 	 0%
334	9398	LOSE	0.0	31 	 0%
335	9437	LOSE	0.0	31 	 0%
336	9471	LOSE	0.0	29 	 0%
337	9505	LOSE	0.0	25 	 0%
338	9527	LOSE	0.0	17 	 0%
339	9554	LOSE	0.0	23 	 0%
340	9587	LOSE	0.0	27 	 0%
341	9632	LOSE	0.0	31 	 0%
342	9668	LOSE	0.0	29 	 0%
343	9720	LOSE	0.0	37 	 0%
344	9744	LOSE	0.0	19 	 0%
345	9778	LOSE	0.0	29 	 0%
346	9804	LOSE	0.0	21 	 0%
347	9871	LOSE	0.0	50 	 0%
348	9892	LOSE	0.0	17 	 0%
349	9917	LOSE	0.0	21 	 0%
350	9937	LOSE	0.0	17 	 0%
351	9979	LOSE	0.0	35 	 0%
352	10011	LOSE	0.0	27 	 0%
353	10045	LOSE	0.0	27 	 0%
354	10079	LOSE	0.0	25 	 0%
355	10094	LOSE	0.0	15 	 0%
356	10113	LOSE	0.0	19 	 0%
357	10180	WIN	13.0	49 	 1%
358	10208	LOSE	0.0	25 	 1%
359	10244	LOSE	0.0	27 	 1%
360	10257	LOSE	0.0	13 	 1%
361	10283	LOSE	0.0	23 	 1%
362	10308	LOSE	0.0	23 	 1%
363	10348	LOSE	0.0	33 	 1%
364	10390	LOSE	0.0	31 	 1%
365	10415	LOSE	0.0	21 	 1%
366	10454	LOSE	0.0	33 	 1%
367	10488	LOSE	0.0	27 	 1%
368	10514	LOSE	0.0	21 	 1%
369	10534	LOSE	0.0	19 	 1%
370	10562	LOSE	0.0	21 	 1%
371	10595	WIN	13.0	27 	 2%
372	10659	LOSE	0.0	43 	 2%
373	10693	LOSE	0.0	25 	 2%
374	10717	LOSE	0.0	19 	 2%
375	10742	LOSE	0.0	21 	 2%
376	10764	LOSE	0.0	19 	 2%
377	10793	LOSE	0.0	25 	 2%
378	10824	LOSE	0.0	27 	 2%
379	10868	LOSE	0.0	33 	 2%
380	10898	LOSE	0.0	27 	 2%
381	10945	LOSE	0.0	34 	 2%
382	10967	LOSE	0.0	19 	 2%
383	10994	LOSE	0.0	21 	 2%
384	11028	LOSE	0.0	27 	 2%
385	11048	LOSE	0.0	16 	 2%
386	11084	LOSE	0.0	23 	 2%
387	11100	LOSE	0.0	15 	 2%
388	11130	LOSE	0.0	23 	 2%
389	11158	LOSE	0.0	21 	 2%
390	11179	LOSE	0.0	21 	 2%
391	11220	LOSE	0.0	33 	 2%
392	11261	LOSE	0.0	30 	 2%
393	11298	LOSE	0.0	29 	 2%
394	11339	LOSE	0.0	31 	 2%
395	11360	LOSE	0.0	17 	 2%
396	11380	LOSE	0.0	17 	 2%
397	11397	LOSE	0.0	17 	 2%
398	11430	LOSE	0.0	27 	 2%
399	11463	LOSE	0.0	27 	 2%
400	11493	LOSE	0.0	23 	 2%
401	11524	LOSE	0.0	23 	 2%
402	11549	LOSE	0.0	21 	 2%
403	11577	LOSE	0.0	25 	 2%
404	11608	LOSE	0.0	25 	 2%
405	11634	LOSE	0.0	19 	 2%
406	11659	LOSE	0.0	21 	 2%
407	11689	LOSE	0.0	23 	 2%
408	11713	LOSE	0.0	21 	 2%
409	11745	LOSE	0.0	25 	 2%
410	11774	LOSE	0.0	25 	 2%
411	11819	LOSE	0.0	39 	 2%
412	11846	LOSE	0.0	21 	 2%
413	11880	LOSE	0.0	25 	 2%
414	11906	LOSE	0.0	19 	 2%
415	11927	LOSE	0.0	19 	 2%
416	11964	LOSE	0.0	31 	 2%
417	11978	LOSE	0.0	13 	 2%
418	11999	LOSE	0.0	17 	 2%
419	12034	LOSE	0.0	27 	 2%
420	12073	LOSE	0.0	31 	 2%
421	12134	LOSE	0.0	41 	 2%
422	12151	LOSE	0.0	15 	 2%
423	12190	LOSE	0.0	27 	 2%
424	12246	LOSE	0.0	43 	 2%
425	12268	LOSE	0.0	19 	 2%
426	12312	LOSE	0.0	35 	 2%
427	12344	LOSE	0.0	25 	 2%
428	12361	LOSE	0.0	15 	 2%
429	12389	LOSE	0.0	23 	 2%
430	12409	LOSE	0.0	17 	 2%
431	12442	LOSE	0.0	28 	 2%
432	12459	LOSE	0.0	15 	 2%
433	12480	LOSE	0.0	19 	 2%
434	12507	LOSE	0.0	21 	 2%
435	12529	LOSE	0.0	21 	 2%
436	12575	LOSE	0.0	33 	 2%
437	12611	LOSE	0.0	25 	 2%
438	12642	LOSE	0.0	25 	 2%
439	12670	LOSE	0.0	23 	 2%
440	12697	LOSE	0.0	21 	 2%
441	12751	LOSE	0.0	37 	 2%
442	12793	LOSE	0.0	33 	 2%
443	12811	LOSE	0.0	17 	 2%
444	12857	LOSE	0.0	35 	 2%
445	12895	LOSE	0.0	29 	 2%
446	12920	LOSE	0.0	21 	 2%
447	12951	LOSE	0.0	24 	 2%
448	12979	LOSE	0.0	23 	 2%
449	13033	LOSE	0.0	39 	 2%
450	13077	LOSE	0.0	33 	 2%
451	13118	LOSE	0.0	33 	 2%
452	13132	LOSE	0.0	13 	 2%
453	13169	LOSE	0.0	29 	 2%
454	13196	LOSE	0.0	21 	 2%
455	13221	LOSE	0.0	23 	 2%
456	13242	LOSE	0.0	17 	 1%
457	13264	LOSE	0.0	21 	 1%
458	13297	LOSE	0.0	27 	 1%
459	13329	LOSE	0.0	23 	 1%
460	13356	LOSE	0.0	23 	 1%
461	13379	LOSE	0.0	19 	 1%
462	13404	LOSE	0.0	23 	 1%
463	13432	LOSE	0.0	25 	 1%
464	13450	LOSE	0.0	15 	 1%
465	13465	LOSE	0.0	15 	 1%
466	13479	LOSE	0.0	13 	 1%
467	13502	LOSE	0.0	21 	 1%
468	13524	LOSE	0.0	19 	 1%
469	13561	LOSE	0.0	31 	 1%
470	13596	LOSE	0.0	27 	 0%
471	13624	LOSE	0.0	23 	 0%
472	13661	LOSE	0.0	29 	 0%
473	13706	LOSE	0.0	35 	 0%
474	13751	LOSE	0.0	35 	 0%
475	13769	LOSE	0.0	17 	 0%
476	13798	LOSE	0.0	23 	 0%
477	13828	LOSE	0.0	23 	 0%
478	13855	LOSE	0.0	21 	 0%
479	13890	LOSE	0.0	27 	 0%
480	13927	LOSE	0.0	33 	 0%
481	13994	WIN	14.0	41 	 1%
482	14030	LOSE	0.0	29 	 1%
483	14055	LOSE	0.0	19 	 1%
484	14084	LOSE	0.0	23 	 1%
485	14110	LOSE	0.0	22 	 1%
486	14129	LOSE	0.0	17 	 1%
487	14161	LOSE	0.0	29 	 1%
488	14181	LOSE	0.0	19 	 1%
489	14212	LOSE	0.0	25 	 1%
490	14270	LOSE	0.0	41 	 1%
491	14302	LOSE	0.0	25 	 1%
492	14358	LOSE	0.0	38 	 1%
493	14390	LOSE	0.0	27 	 1%
494	14416	LOSE	0.0	23 	 1%
495	14452	LOSE	0.0	29 	 1%
496	14472	LOSE	0.0	17 	 1%
497	14490	LOSE	0.0	15 	 1%
498	14512	LOSE	0.0	17 	 1%
499	14542	LOSE	0.0	23 	 1%
500	14564	LOSE	0.0	19 	 1%
501	14597	LOSE	0.0	25 	 1%
502	14662	LOSE	0.0	53 	 1%
503	14694	LOSE	0.0	25 	 1%
504	14719	LOSE	0.0	19 	 1%
505	14768	LOSE	0.0	35 	 1%
506	14796	LOSE	0.0	25 	 1%
507	14811	LOSE	0.0	13 	 1%
508	14824	LOSE	0.0	13 	 1%
509	14849	LOSE	0.0	21 	 1%
510	14878	LOSE	0.0	25 	 1%
511	14898	LOSE	0.0	19 	 1%
512	14927	LOSE	0.0	23 	 1%
513	14956	LOSE	0.0	25 	 1%
514	14972	LOSE	0.0	15 	 1%
515	15011	LOSE	0.0	29 	 1%
516	15031	LOSE	0.0	17 	 1%
517	15050	LOSE	0.0	19 	 1%
518	15073	LOSE	0.0	21 	 1%
519	15100	LOSE	0.0	23 	 1%
520	15144	LOSE	0.0	31 	 1%
521	15168	LOSE	0.0	19 	 1%
522	15204	LOSE	0.0	29 	 1%
523	15222	LOSE	0.0	17 	 1%
524	15254	LOSE	0.0	23 	 1%
525	15276	LOSE	0.0	17 	 1%
526	15320	LOSE	0.0	35 	 1%
527	15342	LOSE	0.0	17 	 1%
528	15391	LOSE	0.0	39 	 1%
529	15425	LOSE	0.0	27 	 1%
530	15455	LOSE	0.0	25 	 1%
531	15480	LOSE	0.0	19 	 1%
532	15503	LOSE	0.0	19 	 1%
533	15519	LOSE	0.0	13 	 1%
534	15542	LOSE	0.0	21 	 1%
535	15616	LOSE	0.0	55 	 1%
536	15643	LOSE	0.0	25 	 1%
537	15661	LOSE	0.0	17 	 1%
538	15697	LOSE	0.0	29 	 1%
539	15720	LOSE	0.0	19 	 1%
540	15748	LOSE	0.0	23 	 1%
541	15797	LOSE	0.0	35 	 1%
542	15824	LOSE	0.0	23 	 1%
543	15853	LOSE	0.0	25 	 1%
544	15893	LOSE	0.0	35 	 1%
545	15919	LOSE	0.0	23 	 1%
546	15941	LOSE	0.0	21 	 1%
547	15965	LOSE	0.0	21 	 1%
548	15988	LOSE	0.0	19 	 1%
549	16011	LOSE	0.0	17 	 1%
550	16045	LOSE	0.0	27 	 1%
551	16060	LOSE	0.0	13 	 1%
552	16102	LOSE	0.0	31 	 1%
553	16132	WIN	13.0	23 	 2%
554	16147	LOSE	0.0	15 	 2%
555	16170	LOSE	0.0	21 	 2%
556	16210	LOSE	0.0	29 	 2%
557	16237	LOSE	0.0	23 	 2%
558	16263	LOSE	0.0	21 	 2%
559	16279	LOSE	0.0	15 	 2%
560	16319	LOSE	0.0	31 	 2%
561	16365	LOSE	0.0	35 	 2%
562	16380	LOSE	0.0	13 	 2%
563	16409	LOSE	0.0	23 	 2%
564	16439	LOSE	0.0	21 	 2%
565	16458	LOSE	0.0	17 	 2%
566	16476	LOSE	0.0	17 	 2%
567	16489	LOSE	0.0	13 	 2%
568	16518	LOSE	0.0	23 	 2%
569	16542	LOSE	0.0	21 	 2%
570	16583	LOSE	0.0	31 	 2%
571	16605	LOSE	0.0	21 	 2%
572	16626	LOSE	0.0	21 	 2%
573	16642	LOSE	0.0	15 	 2%
574	16664	LOSE	0.0	19 	 2%
575	16689	LOSE	0.0	21 	 2%
576	16741	LOSE	0.0	41 	 2%
577	16772	LOSE	0.0	25 	 2%
578	16808	LOSE	0.0	27 	 2%
579	16838	LOSE	0.0	23 	 2%
580	16865	LOSE	0.0	25 	 1%
581	16903	LOSE	0.0	31 	 1%
582	16920	LOSE	0.0	15 	 1%
583	16943	LOSE	0.0	19 	 1%
584	16966	LOSE	0.0	21 	 1%
585	16985	LOSE	0.0	17 	 1%
586	17007	LOSE	0.0	21 	 1%
587	17034	LOSE	0.0	23 	 1%
588	17052	LOSE	0.0	15 	 1%
589	17072	LOSE	0.0	17 	 1%
590	17090	LOSE	0.0	15 	 1%
591	17125	LOSE	0.0	27 	 1%
592	17145	LOSE	0.0	19 	 1%
593	17162	LOSE	0.0	17 	 1%
594	17192	LOSE	0.0	25 	 1%
595	17217	LOSE	0.0	23 	 1%
596	17240	LOSE	0.0	19 	 1%
597	17272	LOSE	0.0	27 	 1%
598	17323	LOSE	0.0	33 	 1%
599	17340	LOSE	0.0	15 	 1%
600	17379	LOSE	0.0	29 	 1%
601	17402	LOSE	0.0	19 	 1%
602	17434	LOSE	0.0	25 	 1%
603	17459	LOSE	0.0	19 	 1%
604	17487	LOSE	0.0	21 	 1%
605	17522	LOSE	0.0	27 	 1%
606	17563	LOSE	0.0	33 	 1%
607	17585	LOSE	0.0	21 	 1%
608	17601	LOSE	0.0	15 	 1%
609	17623	LOSE	0.0	17 	 1%
610	17644	LOSE	0.0	17 	 1%
611	17678	LOSE	0.0	29 	 1%
612	17713	LOSE	0.0	29 	 1%
613	17741	LOSE	0.0	23 	 1%
614	17759	LOSE	0.0	15 	 1%
615	17793	LOSE	0.0	27 	 1%
616	17807	LOSE	0.0	13 	 1%
617	17844	LOSE	0.0	31 	 1%
618	17861	LOSE	0.0	15 	 1%
619	17890	LOSE	0.0	25 	 1%
620	17910	LOSE	0.0	19 	 1%
621	17928	LOSE	0.0	17 	 1%
622	17943	LOSE	0.0	15 	 1%
623	17960	LOSE	0.0	15 	 1%
624	17990	LOSE	0.0	24 	 1%
625	18023	LOSE	0.0	25 	 1%
626	18052	LOSE	0.0	23 	 1%
627	18071	LOSE	0.0	15 	 1%
628	18102	LOSE	0.0	23 	 1%
629	18141	LOSE	0.0	29 	 1%
630	18186	LOSE	0.0	37 	 1%
631	18208	LOSE	0.0	21 	 1%
632	18230	LOSE	0.0	19 	 1%
633	18252	LOSE	0.0	19 	 1%
634	18278	LOSE	0.0	25 	 1%
635	18306	LOSE	0.0	23 	 1%
636	18326	LOSE	0.0	17 	 1%
637	18362	LOSE	0.0	31 	 1%
638	18382	LOSE	0.0	17 	 1%
639	18434	LOSE	0.0	41 	 1%
640	18462	LOSE	0.0	22 	 1%
641	18491	LOSE	0.0	27 	 1%
642	18512	LOSE	0.0	19 	 1%
643	18540	LOSE	0.0	23 	 1%
644	18563	LOSE	0.0	21 	 1%
645	18579	LOSE	0.0	13 	 1%
646	18608	LOSE	0.0	25 	 1%
647	18661	LOSE	0.0	39 	 1%
648	18682	LOSE	0.0	19 	 1%
649	18710	LOSE	0.0	23 	 1%
650	18755	LOSE	0.0	35 	 1%
651	18769	LOSE	0.0	13 	 1%
652	18787	LOSE	0.0	15 	 0%
653	18823	LOSE	0.0	25 	 0%
654	18856	LOSE	0.0	23 	 0%
655	18888	LOSE	0.0	25 	 0%
656	18911	LOSE	0.0	17 	 0%
657	18957	LOSE	0.0	37 	 0%
658	18993	LOSE	0.0	29 	 0%
659	19010	LOSE	0.0	15 	 0%
660	19044	LOSE	0.0	27 	 0%
661	19075	LOSE	0.0	27 	 0%
662	19103	LOSE	0.0	23 	 0%
663	19125	LOSE	0.0	19 	 0%
664	19148	LOSE	0.0	19 	 0%
665	19174	LOSE	0.0	19 	 0%
666	19202	LOSE	0.0	21 	 0%
667	19255	LOSE	0.0	39 	 0%
668	19276	LOSE	0.0	17 	 0%
